probe_id,off_target_genes
ENSMUSG00000096691|Vmn2r33|a98a935,ENSMUSG00000096180|Vmn2r49;ENSMUSG00000094280|Vmn2r-ps51;ENSMUSG00000090342|Vmn2r46;ENSMUSG00000090352|Gm3972;ENSMUSG00000095773|Vmn2r38;ENSMUSG00000092611|Vmn2r-ps42;ENSMUSG00000092573|Vmn2r-ps43;ENSMUSG00000091163|Gm3962;ENSMUSG00000092452|Vmn2r-ps45;ENSMUSG00000070844|Vmn2r42;ENSMUSG00000096668|Gm3665;ENSMUSG00000090968|Gm3978;ENSMUSG00000096743|Vmn2r32;ENSMUSG00000095730|Vmn2r29;ENSMUSG00000092548|Vmn2r-ps41;ENSMUSG00000092439|Vmn2r-ps37
ENSMUSG00000096695|Olfr196|99ed118,ENSMUSG00000109020|Olfr197
ENSMUSG00000096717|Vmn2r98|c2d7d21,ENSMUSG00000091491|Vmn2r97;ENSMUSG00000093531|Vmn2r-ps117;ENSMUSG00000116837|Vmn2r-ps115;ENSMUSG00000093533|Vmn2r-ps119;ENSMUSG00000091679|Vmn2r96;ENSMUSG00000093776|Vmn2r-ps120;ENSMUSG00000090304|Vmn2r99
ENSMUSG00000096718|Zfp781|0a66142,ENSMUSG00000094622|Gm3055
ENSMUSG00000096735|Vmn1r79|c2d3603,ENSMUSG00000098947|V1rg10;ENSMUSG00000091539|Vmn1r238;ENSMUSG00000106893|Vmn1r-ps7;ENSMUSG00000115466|Vmn1r3;ENSMUSG00000115072|Vmn1r2
ENSMUSG00000096737|Vmn1r117|f069345,ENSMUSG00000094981|Gm8653;ENSMUSG00000091638|Vmn1r113;ENSMUSG00000094298|Gm6164;ENSMUSG00000096601|Gm8720;ENSMUSG00000094532|Gm4216;ENSMUSG00000094931|Vmn1r160;ENSMUSG00000092547|Vmn1r-ps80;ENSMUSG00000095984|Gm4201;ENSMUSG00000094748|Gm8677;ENSMUSG00000096871|Gm10665;ENSMUSG00000093871|Gm4187;ENSMUSG00000095287|Vmn1r-ps78;ENSMUSG00000095191|Gm5725;ENSMUSG00000096760|Gm4177;ENSMUSG00000096741|Vmn1r-ps76;ENSMUSG00000095185|Vmn1r-ps75;ENSMUSG00000094879|Vmn1r129;ENSMUSG00000093890|Vmn1r127;ENSMUSG00000094221|Vmn1r124;ENSMUSG00000094385|Vmn1r123;ENSMUSG00000094001|Vmn1r122;ENSMUSG00000094010|Vmn1r119;ENSMUSG00000092487|Vmn1r-ps71;ENSMUSG00000095837|Gm4141;ENSMUSG00000096761|Gm5726;ENSMUSG00000094762|Gm10670;ENSMUSG00000095745|Gm4133;ENSMUSG00000092462|Vmn1r-ps83;ENSMUSG00000094684|Gm16456;ENSMUSG00000094934|Vmn1r163;ENSMUSG00000095931|Vmn1r159;ENSMUSG00000092506|Vmn1r-ps77;ENSMUSG00000095064|Vmn1r135;ENSMUSG00000095758|Vmn1r128;ENSMUSG00000091435|Vmn1r115;ENSMUSG00000095201|Vmn1r91;ENSMUSG00000118318|Vmn1r183;ENSMUSG00000096073|Vmn1r166;ENSMUSG00000094700|Vmn1r158;ENSMUSG00000095081|Gm8693;ENSMUSG00000093853|Vmn1r151;ENSMUSG00000094542|Vmn1r149;ENSMUSG00000093917|Gm8660;ENSMUSG00000094149|Gm8453;ENSMUSG00000096071|Vmn1r143;ENSMUSG00000095273|Vmn1r142;ENSMUSG00000096348|Gm10666;ENSMUSG00000096304|Gm16451;ENSMUSG00000095163|Vmn1r138;ENSMUSG00000093941|Vmn1r131;ENSMUSG00000095309|Vmn1r125;ENSMUSG00000093986|Vmn1r120;ENSMUSG00000094589|Vmn1r118;ENSMUSG00000095973|Vmn1r116;ENSMUSG00000094085|Vmn1r114;ENSMUSG00000095768|Vmn1r111;ENSMUSG00000094545|Vmn1r101;ENSMUSG00000095806|Gm5728;ENSMUSG00000094757|Gm4498;ENSMUSG00000094735|Vmn1r95;ENSMUSG00000094011|Vmn1r94;ENSMUSG00000096164|Vmn1r93;ENSMUSG00000096152|Gm16442;ENSMUSG00000092297|Gm4214;ENSMUSG00000096513|Gm4175;ENSMUSG00000096813|Vmn1r126;ENSMUSG00000096663|Vmn1r103;ENSMUSG00000097425|Vmn1r181
ENSMUSG00000096769|Gm21117|8e5378c,ENSMUSG00000100520|Gm20885
ENSMUSG00000096795|Zfp433|a9c310b,ENSMUSG00000112640|Gm32687
ENSMUSG00000096856|Gm10778|91a881f,ENSMUSG00000094076|Gm4767
ENSMUSG00000096859|Vmn1r176|7384091,ENSMUSG00000095632|Vmn1r175;ENSMUSG00000062483|Vmn1r171;ENSMUSG00000094187|Vmn1r170;ENSMUSG00000094602|Vmn1r169;ENSMUSG00000090715|Vmn1r167
ENSMUSG00000096879|Gm4858|923cae2,ENSMUSG00000060256|Tdpoz4;ENSMUSG00000103406|Gm5541;ENSMUSG00000089689|Gm4982;ENSMUSG00000058005|Tdpoz3;ENSMUSG00000115663|Gm48999;ENSMUSG00000095251|Gm10697;ENSMUSG00000094163|Tdpoz5;ENSMUSG00000094328|Gm9125;ENSMUSG00000095822|Gm9117;ENSMUSG00000094084|Tdpoz1;ENSMUSG00000103350|Gm37596;ENSMUSG00000098945|Gm27150;ENSMUSG00000099276|Gm27228
ENSMUSG00000096915|Btbd35f6|2dfba8a,ENSMUSG00000118438|Btbd35f8;ENSMUSG00000118429|CU019598.1;ENSMUSG00000078324|Btbd35f14;ENSMUSG00000095934|Btbd35f13;ENSMUSG00000101294|Btbd35f15;ENSMUSG00000101500|Btbd35f12;ENSMUSG00000118409|Btbd35f1;ENSMUSG00000118405|FQ976806.1;ENSMUSG00000099711|Btbd35f21;ENSMUSG00000118459|Btbd35f1;ENSMUSG00000096194|Btbd35f2;ENSMUSG00000118402|CT868697.1;ENSMUSG00000118431|Btbd35f25;ENSMUSG00000118465|CT867961.1;ENSMUSG00000118441|Btbd35f26;ENSMUSG00000094391|Btbd35f29;ENSMUSG00000095814|Btbd35f7;ENSMUSG00000080792|Gm14367;ENSMUSG00000094860|Btbd35f27;ENSMUSG00000078213|Btbd35f4;ENSMUSG00000078214|Gm5925;ENSMUSG00000094273|Btbd35f17;ENSMUSG00000094596|Btbd35f20;ENSMUSG00000094307|Btbd35f28;ENSMUSG00000078218|Btbd35f3;ENSMUSG00000101381|Btbd35f16;ENSMUSG00000095716|Btbd35f10;ENSMUSG00000094876|Btbd35f18;ENSMUSG00000094558|Btbd35f11;ENSMUSG00000096426|Btbd35f24;ENSMUSG00000100249|Btbd35f23
ENSMUSG00000098387|Pet117|c226533,ENSMUSG00000027425|Kat14
ENSMUSG00000098456|Gm12117|5b3f932,ENSMUSG00000080743|Gm7150;ENSMUSG00000098076|Gm6981;ENSMUSG00000098058|Gm8529;ENSMUSG00000110562|Gm9204;ENSMUSG00000082235|Gm13326;ENSMUSG00000098035|Gm5335;ENSMUSG00000097883|Gm8357;ENSMUSG00000082314|Gm13296
ENSMUSG00000098559|Gm15013|590ae84,ENSMUSG00000114003|Gm9616;ENSMUSG00000105077|Gm4859
ENSMUSG00000098640|Gm14214|56b58fb,ENSMUSG00000116667|Gm49641;ENSMUSG00000112231|Gm8435
ENSMUSG00000099104|Gm17087|40010ea,ENSMUSG00000029580|Actb;ENSMUSG00000083089|Gm4760;ENSMUSG00000055194|Actbl2
ENSMUSG00000099294|Gm11214|7f616c7,ENSMUSG00000081761|Gm6298;ENSMUSG00000098223|Gm4891;ENSMUSG00000097985|Gm5274;ENSMUSG00000080962|Gm11453;ENSMUSG00000083807|Gm13466;ENSMUSG00000081974|Gm11960;ENSMUSG00000097935|Gm3809;ENSMUSG00000097975|Gm8079;ENSMUSG00000081221|Gm14760;ENSMUSG00000111596|Gm8058;ENSMUSG00000098076|Gm6981;ENSMUSG00000098215|Gm7069;ENSMUSG00000071102|Gm10313;ENSMUSG00000078636|Gm7336;ENSMUSG00000057666|Gapdh;ENSMUSG00000094708|Gm10359;ENSMUSG00000096617|Gm5559;ENSMUSG00000095937|Gm12671;ENSMUSG00000083044|Gm12416;ENSMUSG00000095042|Gm12537;ENSMUSG00000080870|Gm14111;ENSMUSG00000082578|Gm13527;ENSMUSG00000083773|Gm13394;ENSMUSG00000082424|Gm13292;ENSMUSG00000078300|Gm2606;ENSMUSG00000098238|Gm8756;ENSMUSG00000067224|Gm3695;ENSMUSG00000081600|Gm12286;ENSMUSG00000069939|Gm12070;ENSMUSG00000078965|Gm12033;ENSMUSG00000084413|Gm12017;ENSMUSG00000098138|Gm9081;ENSMUSG00000096171|Gm8055;ENSMUSG00000101827|Gm28686;ENSMUSG00000092257|Gm2308;ENSMUSG00000083391|Gm14148;ENSMUSG00000098242|Gm26929;ENSMUSG00000096438|Gapdh-ps15;ENSMUSG00000081607|Gm15294;ENSMUSG00000081399|Gm14921;ENSMUSG00000082322|Gm9164;ENSMUSG00000081892|Gm8864;ENSMUSG00000111388|Gm7183;ENSMUSG00000070282|3000002C10Rik;ENSMUSG00000098194|Gm7286;ENSMUSG00000098116|Gm7191;ENSMUSG00000078967|Gm3272;ENSMUSG00000110469|Gm10358;ENSMUSG00000070025|Gm10284;ENSMUSG00000097388|Gm3200;ENSMUSG00000098240|Gm4575;ENSMUSG00000098175|Gm7545;ENSMUSG00000079501|Gm5138;ENSMUSG00000098187|Gm8927;ENSMUSG00000105775|Gm10290;ENSMUSG00000083245|Gm11185;ENSMUSG00000082186|Gm12403;ENSMUSG00000078162|Gm2574;ENSMUSG00000106574|Gm2451;ENSMUSG00000078592|Gm4609;ENSMUSG00000098208|Gm8349;ENSMUSG00000070490|Gm10293;ENSMUSG00000097713|Gm7741;ENSMUSG00000081721|Gm13882;ENSMUSG00000080994|Gm13464;ENSMUSG00000098105|Gm8825;ENSMUSG00000078528|Gm17068;ENSMUSG00000098141|Gm6944;ENSMUSG00000069376|Gm5507;ENSMUSG00000098123|Gm4518;ENSMUSG00000079311|Gm3222;ENSMUSG00000097958|Gm8492;ENSMUSG00000116788|Gm5674;ENSMUSG00000097989|Gm4335;ENSMUSG00000098203|Gm9568;ENSMUSG00000098021|Gm9522;ENSMUSG00000098222|Gm8318;ENSMUSG00000115205|Gm16374;ENSMUSG00000098177|Gm4823;ENSMUSG00000097936|Gm4819;ENSMUSG00000097148|Gm3839;ENSMUSG00000098113|Gm2445;ENSMUSG00000069236|Gm7251;ENSMUSG00000081285|Gm18859;ENSMUSG00000082362|Gm5187;ENSMUSG00000098224|Gm7985;ENSMUSG00000078370|Gm6316;ENSMUSG00000112315|Gm5183;ENSMUSG00000098099|Gm7456;ENSMUSG00000082900|Gm11557;ENSMUSG00000082148|Gm12266;ENSMUSG00000083460|Gm12182;ENSMUSG00000098057|Gm6283;ENSMUSG00000112428|Gm48106;ENSMUSG00000112381|Gm8170;ENSMUSG00000095168|Gm4795;ENSMUSG00000094852|Gm9034;ENSMUSG00000071343|Gm10327;ENSMUSG00000097833|Gm5976;ENSMUSG00000073737|Gm10566;ENSMUSG00000098056|Gm8100;ENSMUSG00000097943|Gm7833;ENSMUSG00000098029|Gm7745;ENSMUSG00000097628|Gm2383;ENSMUSG00000111162|Gm7293;ENSMUSG00000090047|Gm16297;ENSMUSG00000082085|Gm6441;ENSMUSG00000082927|Gm5863;ENSMUSG00000081034|Gm5944;ENSMUSG00000080914|Gm7129;ENSMUSG00000101077|Gm29164;ENSMUSG00000098232|Gm3671;ENSMUSG00000110562|Gm9204;ENSMUSG00000098106|Gm5350;ENSMUSG00000098149|Gapdh-ps14;ENSMUSG00000098019|Gm2546;ENSMUSG00000097981|Gm7583;ENSMUSG00000096102|Gm9167;ENSMUSG00000098142|Gm7507;ENSMUSG00000098039|Gm26925;ENSMUSG00000106301|Gm8365;ENSMUSG00000096810|Gm10481;ENSMUSG00000082919|Gm12641;ENSMUSG00000070443|Gm10291;ENSMUSG00000098006|Gm8565;ENSMUSG00000081099|Gm5270;ENSMUSG00000081494|Gm14130;ENSMUSG00000083072|Gm13668;ENSMUSG00000082472|Gm13501;ENSMUSG00000103120|Gm37392;ENSMUSG00000097950|Gm17800;ENSMUSG00000098126|Gm27037;ENSMUSG00000098058|Gm8529;ENSMUSG00000098180|Gm5430;ENSMUSG00000098143|Gm26937;ENSMUSG00000097945|Gm17799;ENSMUSG00000098002|Gm9658;ENSMUSG00000098190|Gm5210;ENSMUSG00000098111|Gm4654;ENSMUSG00000098125|Gm9578;ENSMUSG00000063885|Gm6498;ENSMUSG00000021846|Peli2;ENSMUSG00000098229|Gm7719;ENSMUSG00000098219|Gm7481;ENSMUSG00000098158|Gm4804;ENSMUSG00000081524|Gm11658;ENSMUSG00000098162|Gm26976;ENSMUSG00000097260|Gm5706;ENSMUSG00000097426|Gm8941;ENSMUSG00000097920|Gm7784;ENSMUSG00000082778|Gm15191;ENSMUSG00000098050|Gm5345;ENSMUSG00000101486|Gm4405;ENSMUSG00000097952|Gm4398;ENSMUSG00000101777|Gm9127;ENSMUSG00000080303|Gm12419;ENSMUSG00000098042|Gm5710;ENSMUSG00000098173|Gm26923;ENSMUSG00000111693|Gm47986;ENSMUSG00000105554|Gm7118;ENSMUSG00000082114|Gm13489;ENSMUSG00000082784|Gm15957;ENSMUSG00000098003|Gm6317;ENSMUSG00000112311|Gm8153;ENSMUSG00000112621|Gm5173;ENSMUSG00000098031|Gm9341;ENSMUSG00000098017|Gm5342;ENSMUSG00000094827|Gm5327;ENSMUSG00000098185|Gm9146;ENSMUSG00000099394|Gm9142;ENSMUSG00000101807|Gm9120;ENSMUSG00000099344|Gm6669;ENSMUSG00000101371|Gm9114;ENSMUSG00000097979|Gm4691;ENSMUSG00000084203|Gm15593;ENSMUSG00000082985|Gm14042;ENSMUSG00000082671|Gm14006;ENSMUSG00000098119|Gm26959;ENSMUSG00000097954|Gm4217;ENSMUSG00000052482|Gm8174;ENSMUSG00000098192|Gm3534;ENSMUSG00000098169|Gm5205;ENSMUSG00000098092|Gm2076;ENSMUSG00000098227|Gm4812;ENSMUSG00000098136|Gm8513;ENSMUSG00000112776|Gm6989;ENSMUSG00000098456|Gm12117;ENSMUSG00000098065|Gm5177;ENSMUSG00000081440|Gm12464;ENSMUSG00000098235|Gm7497;ENSMUSG00000098028|Gm8824;ENSMUSG00000071750|Gm7713;ENSMUSG00000115303|Gm4291;ENSMUSG00000098167|Gm18848;ENSMUSG00000082304|Gm11198;ENSMUSG00000083094|Gm4908;ENSMUSG00000109974|Gm2221;ENSMUSG00000098165|Gm26977;ENSMUSG00000098159|Gm21614;ENSMUSG00000098228|Gm21070;ENSMUSG00000097949|Gm5354;ENSMUSG00000098035|Gm5335;ENSMUSG00000098205|Gm9149;ENSMUSG00000097937|Gm6967;ENSMUSG00000097999|Gm9061;ENSMUSG00000098048|Gm8330;ENSMUSG00000098154|Gm5787;ENSMUSG00000096939|Gm8321;ENSMUSG00000098044|Gm9162;ENSMUSG00000098013|Gm9135;ENSMUSG00000097973|Gm4929;ENSMUSG00000080743|Gm7150;ENSMUSG00000098007|Gm8614;ENSMUSG00000082666|Gm13677;ENSMUSG00000098093|Gm8707;ENSMUSG00000098225|Gm9556;ENSMUSG00000098246|Gm7627;ENSMUSG00000097991|Gm7656
ENSMUSG00000099545|Gm13276|3636204,ENSMUSG00000082789|Gm13284;ENSMUSG00000094648|Gm13287;ENSMUSG00000095101|Gm13285;ENSMUSG00000099518|Gm13275;ENSMUSG00000096591|Gm13272;ENSMUSG00000100505|Gm13283;ENSMUSG00000070908|Gm13288;ENSMUSG00000099420|Gm13279;ENSMUSG00000101163|Gm13278;ENSMUSG00000100234|Gm13277;ENSMUSG00000096854|Ifnz;ENSMUSG00000096582|Gm13289;ENSMUSG00000094271|Gm13290;ENSMUSG00000081501|Gm13286;ENSMUSG00000094618|Gm13271
ENSMUSG00000099581|Scgb1b10|0672350,ENSMUSG00000099898|Scgb1b17;ENSMUSG00000101232|Scgb1b15
ENSMUSG00000099711|Btbd35f21|64ec520,ENSMUSG00000118429|CU019598.1;ENSMUSG00000118409|Btbd35f1;ENSMUSG00000118405|FQ976806.1;ENSMUSG00000118459|Btbd35f1;ENSMUSG00000096194|Btbd35f2;ENSMUSG00000118402|CT868697.1;ENSMUSG00000118431|Btbd35f25;ENSMUSG00000118465|CT867961.1;ENSMUSG00000118441|Btbd35f26;ENSMUSG00000094391|Btbd35f29;ENSMUSG00000080792|Gm14367;ENSMUSG00000078213|Btbd35f4;ENSMUSG00000094273|Btbd35f17;ENSMUSG00000094596|Btbd35f20;ENSMUSG00000094307|Btbd35f28;ENSMUSG00000078218|Btbd35f3;ENSMUSG00000101381|Btbd35f16;ENSMUSG00000095716|Btbd35f10;ENSMUSG00000094876|Btbd35f18;ENSMUSG00000094558|Btbd35f11;ENSMUSG00000096426|Btbd35f24;ENSMUSG00000100249|Btbd35f23;ENSMUSG00000118438|Btbd35f8;ENSMUSG00000096915|Btbd35f6;ENSMUSG00000078324|Btbd35f14;ENSMUSG00000095934|Btbd35f13;ENSMUSG00000101294|Btbd35f15;ENSMUSG00000101500|Btbd35f12;ENSMUSG00000095814|Btbd35f7;ENSMUSG00000094860|Btbd35f27;ENSMUSG00000078214|Gm5925
ENSMUSG00000099729|Scgb2b11|e086d17,ENSMUSG00000096467|Scgb2b19;ENSMUSG00000100058|Scgb2b18;ENSMUSG00000097982|Scgb2b12;ENSMUSG00000101975|Scgb1b34-ps
ENSMUSG00000099820|Olfr1036|9afd9a1,ENSMUSG00000102091|Olfr1034
ENSMUSG00000100058|Scgb2b18|119f9ca,ENSMUSG00000099729|Scgb2b11;ENSMUSG00000096467|Scgb2b19
ENSMUSG00000100194|Tgif2lx2|48afd2d,ENSMUSG00000100133|Tgif2lx1
ENSMUSG00000100249|Btbd35f23|724623a,ENSMUSG00000096426|Btbd35f24
ENSMUSG00000100296|Vmn1r205|9ee77ed,ENSMUSG00000061296|Vmn1r210;ENSMUSG00000071493|Vmn1r208;ENSMUSG00000083673|Vmn1r-ps111
ENSMUSG00000100448|H2al1k|7de7c82,ENSMUSG00000061065|H2al1o;ENSMUSG00000062651|H2al2a;ENSMUSG00000069038|H2al1j;ENSMUSG00000078346|H2al1n;ENSMUSG00000100200|H2al1m;ENSMUSG00000082863|Gm14674;ENSMUSG00000095573|H2al2b;ENSMUSG00000094881|H2al2c
ENSMUSG00000100689|Taar7e|f5ff28b,ENSMUSG00000095647|Taar7a;ENSMUSG00000045111|Taar6
ENSMUSG00000100892|Gm20897|f5ee121,ENSMUSG00000101915|Gm28102;ENSMUSG00000094399|Gm21477;ENSMUSG00000100240|Gm20820;ENSMUSG00000099840|Gm21409;ENSMUSG00000095153|Gm21095;ENSMUSG00000099925|Gm28827;ENSMUSG00000101286|Gm21317;ENSMUSG00000099894|Gm20911;ENSMUSG00000099740|Gm28897;ENSMUSG00000095578|Gm21760;ENSMUSG00000094746|Gm20916;ENSMUSG00000099792|Gm29564;ENSMUSG00000100708|Gm21173;ENSMUSG00000099425|Gm29573;ENSMUSG00000100902|Gm20850;ENSMUSG00000101146|Gm20814;ENSMUSG00000101528|Gm29110;ENSMUSG00000099782|Gm20903;ENSMUSG00000100535|Gm20870;ENSMUSG00000099531|Gm20869;ENSMUSG00000100032|Gm20817;ENSMUSG00000093993|Gm20736;ENSMUSG00000101766|Gm20908;ENSMUSG00000100856|Gm21627;ENSMUSG00000100726|Gm21497;ENSMUSG00000101399|Gm28961;ENSMUSG00000101155|Sly;ENSMUSG00000095135|Gm21858;ENSMUSG00000094570|Gm20931;ENSMUSG00000100045|Gm20929;ENSMUSG00000095606|Gm21258;ENSMUSG00000100485|Gm20920;ENSMUSG00000102122|Gm20883;ENSMUSG00000100972|Gm28553;ENSMUSG00000101157|Gm20905;ENSMUSG00000101933|Gm20835;ENSMUSG00000095793|Gm20855;ENSMUSG00000101158|Gm20894;ENSMUSG00000099541|Gm21488;ENSMUSG00000100055|Gm20890;ENSMUSG00000103919|Gm21366;ENSMUSG00000103528|Gm31571;ENSMUSG00000102668|Gm29866;ENSMUSG00000101928|Gm20824;ENSMUSG00000100964|Gm29503;ENSMUSG00000100608|Gm21996;ENSMUSG00000100637|Gm20819;ENSMUSG00000100575|Gm21489;ENSMUSG00000100667|1700040F15Rik;ENSMUSG00000095141|Gm28891;ENSMUSG00000101005|Gm20871;ENSMUSG00000096347|Gm21758;ENSMUSG00000096626|Gm21861;ENSMUSG00000095807|Gm21405;ENSMUSG00000099915|Gm21191;ENSMUSG00000101653|Gm20792;ENSMUSG00000094782|Gm21256;ENSMUSG00000094181|Gm21739;ENSMUSG00000096332|Gm21241;ENSMUSG00000095011|Gm20838;ENSMUSG00000095049|Gm21756;ENSMUSG00000095263|Gm21094;ENSMUSG00000094789|Gm28490;ENSMUSG00000100467|Gm29582;ENSMUSG00000103371|Gm35134;ENSMUSG00000104191|Gm30737;ENSMUSG00000101396|Gm28510;ENSMUSG00000101243|Gm28919;ENSMUSG00000099856|Gm20906;ENSMUSG00000100973|Gm29299;ENSMUSG00000094647|Gm21650;ENSMUSG00000096902|Gm20843;ENSMUSG00000094616|Gm20888;ENSMUSG00000096016|Gm20937;ENSMUSG00000094821|Gm21518;ENSMUSG00000096769|Gm21117;ENSMUSG00000095979|Gm21209;ENSMUSG00000093895|Gm21865;ENSMUSG00000100231|Gm29554;ENSMUSG00000100645|Gm28576;ENSMUSG00000100939|Gm28998;ENSMUSG00000102045|Gm21294;ENSMUSG00000096178|Gm20837
ENSMUSG00000100923|Olfr10|0b470ce,ENSMUSG00000101874|Olfr1391
ENSMUSG00000101053|Gm20815|dcbdcc1,ENSMUSG00000096898|Gm20867;ENSMUSG00000101369|Gm28080;ENSMUSG00000095634|Gm20816;ENSMUSG00000095785|Gm20924;ENSMUSG00000093950|Gm20823;ENSMUSG00000100559|Gm20803;ENSMUSG00000100456|Gm21868;ENSMUSG00000094575|Gm20738;ENSMUSG00000093868|Gm20809;ENSMUSG00000102826|Gm38181;ENSMUSG00000093848|Gm20865;ENSMUSG00000095520|Gm20877;ENSMUSG00000095172|Gm20822;ENSMUSG00000095508|Gm20812;ENSMUSG00000094838|Gm20828;ENSMUSG00000095242|Gm20834;ENSMUSG00000094556|Gm20821;ENSMUSG00000094773|Gm21812;ENSMUSG00000094679|Gm21721;ENSMUSG00000091077|Gm21292;ENSMUSG00000099861|Gm29049;ENSMUSG00000094081|Gm20826;ENSMUSG00000094484|Gm21244;ENSMUSG00000096686|Gm20830;ENSMUSG00000100634|Gm28171;ENSMUSG00000093927|Gm20918;ENSMUSG00000095650|Gm20854;ENSMUSG00000094660|Gm21394;ENSMUSG00000095867|Gm20917;ENSMUSG00000094739|Gm20806;ENSMUSG00000094052|Gm21118;ENSMUSG00000095302|Ssty2;ENSMUSG00000096666|Gm20852;ENSMUSG00000096122|Gm21943;ENSMUSG00000094729|Gm20747;ENSMUSG00000094294|Gm20909;ENSMUSG00000095324|Gm20825
ENSMUSG00000101252|Ifna6|006575f,ENSMUSG00000100079|Ifnab;ENSMUSG00000096011|Ifna15;ENSMUSG00000073811|Ifna12;ENSMUSG00000063376|Ifna13;ENSMUSG00000095270|Ifna9
ENSMUSG00000101355|Hist1h3h|2677ed5,ENSMUSG00000069265|Hist1h3a;ENSMUSG00000069267|Hist1h3b;ENSMUSG00000099583|Hist1h3d;ENSMUSG00000069273|Hist1h3e;ENSMUSG00000100210|Hist1h3f;ENSMUSG00000099517|Hist1h3g;ENSMUSG00000069310|Hist1h3c;ENSMUSG00000101972|Hist1h3i;ENSMUSG00000074403|Hist2h3b;ENSMUSG00000093769|Hist2h3c1;ENSMUSG00000081058|Hist2h3c2;ENSMUSG00000080152|Gm12260
ENSMUSG00000101381|Btbd35f16|d5a222f,ENSMUSG00000118438|Btbd35f8;ENSMUSG00000118429|CU019598.1;ENSMUSG00000096915|Btbd35f6;ENSMUSG00000078324|Btbd35f14;ENSMUSG00000095934|Btbd35f13;ENSMUSG00000101294|Btbd35f15;ENSMUSG00000101500|Btbd35f12;ENSMUSG00000118409|Btbd35f1;ENSMUSG00000099711|Btbd35f21;ENSMUSG00000118459|Btbd35f1;ENSMUSG00000096194|Btbd35f2;ENSMUSG00000118402|CT868697.1;ENSMUSG00000118431|Btbd35f25;ENSMUSG00000118465|CT867961.1;ENSMUSG00000118441|Btbd35f26;ENSMUSG00000095814|Btbd35f7;ENSMUSG00000080792|Gm14367;ENSMUSG00000094860|Btbd35f27;ENSMUSG00000078213|Btbd35f4;ENSMUSG00000094273|Btbd35f17;ENSMUSG00000094596|Btbd35f20;ENSMUSG00000078218|Btbd35f3;ENSMUSG00000095716|Btbd35f10;ENSMUSG00000094876|Btbd35f18;ENSMUSG00000094558|Btbd35f11;ENSMUSG00000096426|Btbd35f24;ENSMUSG00000100249|Btbd35f23
ENSMUSG00000101391|Olfr1217|40091a6,ENSMUSG00000075099|Olfr1224-ps1
ENSMUSG00000101401|Scgb1b18|fee6e83,ENSMUSG00000101638|Scgb1b11;ENSMUSG00000094978|Scgb1b20;ENSMUSG00000078759|Scgb1b7
ENSMUSG00000101436|Gm5157|97a860e,ENSMUSG00000102023|Gm8708;ENSMUSG00000101280|Gm8600
ENSMUSG00000101500|Btbd35f12|89dd2e3,ENSMUSG00000118438|Btbd35f8;ENSMUSG00000118429|CU019598.1;ENSMUSG00000096915|Btbd35f6;ENSMUSG00000078324|Btbd35f14;ENSMUSG00000095934|Btbd35f13;ENSMUSG00000101294|Btbd35f15;ENSMUSG00000118409|Btbd35f1;ENSMUSG00000118405|FQ976806.1;ENSMUSG00000118459|Btbd35f1;ENSMUSG00000096194|Btbd35f2;ENSMUSG00000118431|Btbd35f25;ENSMUSG00000118465|CT867961.1;ENSMUSG00000118441|Btbd35f26;ENSMUSG00000094391|Btbd35f29;ENSMUSG00000095814|Btbd35f7;ENSMUSG00000080792|Gm14367;ENSMUSG00000094860|Btbd35f27;ENSMUSG00000078213|Btbd35f4;ENSMUSG00000078214|Gm5925;ENSMUSG00000094273|Btbd35f17;ENSMUSG00000094596|Btbd35f20;ENSMUSG00000094307|Btbd35f28;ENSMUSG00000078218|Btbd35f3;ENSMUSG00000101381|Btbd35f16;ENSMUSG00000095716|Btbd35f10;ENSMUSG00000094558|Btbd35f11;ENSMUSG00000096426|Btbd35f24;ENSMUSG00000100249|Btbd35f23;ENSMUSG00000099711|Btbd35f21;ENSMUSG00000118402|CT868697.1;ENSMUSG00000094876|Btbd35f18
ENSMUSG00000101819|H2al1b|667a13a,ENSMUSG00000078346|H2al1n
ENSMUSG00000101972|Hist1h3i|98e0bc8,ENSMUSG00000099583|Hist1h3d;ENSMUSG00000099517|Hist1h3g;ENSMUSG00000101355|Hist1h3h;ENSMUSG00000069265|Hist1h3a;ENSMUSG00000074403|Hist2h3b;ENSMUSG00000093769|Hist2h3c1;ENSMUSG00000081058|Hist2h3c2;ENSMUSG00000080152|Gm12260
ENSMUSG00000102037|Bcl2a1a|7c7753a,ENSMUSG00000099974|Bcl2a1d
ENSMUSG00000102049|Zbed6|d365da0,ENSMUSG00000094410|Gm38394
ENSMUSG00000102141|Gm3952|c321f10,ENSMUSG00000025808|Ccdc7a
ENSMUSG00000102627|Snurf|0b6f5f9,ENSMUSG00000102252|Snrpn;ENSMUSG00000000948|Gm38393;ENSMUSG00000114571|Gm35595;ENSMUSG00000083063|Gm14882;ENSMUSG00000112507|Gm47589
ENSMUSG00000102976|Zc3h11a|563e071,ENSMUSG00000094410|Gm38394;ENSMUSG00000111151|Gm5120
