probe_id,off_target_genes
ENSG00000182230|FAM153B|cb7b016,ENSG00000171657|GPR82;ENSG00000213676|ATF6B;ENSG00000204677|FAM153CP;ENSG00000170074|FAM153A;ENSG00000203930|LINC00632;ENSG00000105875|WDR91;ENSG00000135297|MTO1;ENSG00000137364|TPMT;ENSG00000163428|LRRC58;ENSG00000225783|MIAT;ENSG00000197102|DYNC1H1;ENSG00000282915|AC091769.2;ENSG00000025800|KPNA6;ENSG00000226530|AL158055.1;ENSG00000216895|AC009403.1;ENSG00000203865|ATP1A1-AS1;ENSG00000277900|Metazoa_SRP;ENSG00000232063|AL691447.2;ENSG00000147679|UTP23;ENSG00000104361|NIPAL2;ENSG00000254081|LINC01299;ENSG00000275586|Metazoa_SRP;ENSG00000224116|INHBA-AS1;ENSG00000049618|ARID1B;ENSG00000009844|VTA1;ENSG00000118689|FOXO3;ENSG00000232940|HCG25;ENSG00000072786|STK10;ENSG00000145868|FBXO38;ENSG00000164902|PHAX;ENSG00000145687|SSBP2;ENSG00000232648|AC107214.1;ENSG00000168594|ADAM29;ENSG00000182973|CNOT10;ENSG00000279467|AP000350.7;ENSG00000119042|SATB2;ENSG00000061676|NCKAP1;ENSG00000136731|UGGT1;ENSG00000135956|TMEM127;ENSG00000197937|ZNF347;ENSG00000160013|PTGIR;ENSG00000120784|ZFP30;ENSG00000105650|PDE4C;ENSG00000278703|AC100847.1;ENSG00000150477|KIAA1328;ENSG00000075643|MOCOS;ENSG00000183077|AFMID;ENSG00000187997|C17orf99;ENSG00000184619|KRBA2;ENSG00000070444|MNT;ENSG00000090863|GLG1;ENSG00000010539|ZNF200;ENSG00000197299|BLM;ENSG00000168803|ADAL;ENSG00000258050|AL139316.1;ENSG00000185344|ATP6V0A2;ENSG00000281344|HELLPAR;ENSG00000257127|CLLU1;ENSG00000181927|OR4P4;ENSG00000074319|TSG101;ENSG00000011405|PIK3C2A;ENSG00000254860|TMEM9B-AS1;ENSG00000152455|SUV39H2;ENSG00000151474|FRMD4A;ENSG00000154370|TRIM11;ENSG00000169905|TOR1AIP2;ENSG00000284543|LINC01226;ENSG00000130119|GNL3L;ENSG00000254166|CASC19;ENSG00000173281|PPP1R3B;ENSG00000164300|SERINC5;ENSG00000152990|ADGRA3;ENSG00000163956|LRPAP1;ENSG00000100024|UPB1;ENSG00000124831|LRRFIP1;ENSG00000104884|ERCC2;ENSG00000068903|SIRT2;ENSG00000130813|SHFL;ENSG00000186496|ZNF396;ENSG00000153944|MSI2;ENSG00000159314|ARHGAP27;ENSG00000171475|WIPF2;ENSG00000175595|ERCC4;ENSG00000278732|Metazoa_SRP;ENSG00000273372|SFTPD-AS1;ENSG00000163479|SSR2;ENSG00000148308|GTF3C5;ENSG00000225489|AL354707.1;ENSG00000106617|PRKAG2;ENSG00000056972|TRAF3IP2;ENSG00000279464|AC096720.2;ENSG00000114126|TFDP2;ENSG00000279738|AL022311.1;ENSG00000100027|YPEL1;ENSG00000215193|PEX26;ENSG00000281903|LINC02246;ENSG00000234350|AC007405.1;ENSG00000123636|BAZ2B;ENSG00000272716|AL121658.1;ENSG00000099337|KCNK6;ENSG00000130307|USHBP1;ENSG00000104938|CLEC4M;ENSG00000046604|DSG2;ENSG00000173805|HAP1;ENSG00000186532|SMYD4;ENSG00000140718|FTO;ENSG00000166710|B2M;ENSG00000090615|GOLGA3;ENSG00000173120|KDM2A;ENSG00000245532|NEAT1;ENSG00000138162|TACC2;ENSG00000107779|BMPR1A;ENSG00000287516|AL359764.2;ENSG00000287743|AL031289.2;ENSG00000126070|AGO3;ENSG00000169239|CA5B;ENSG00000167123|CERCAM;ENSG00000136868|SLC31A1;ENSG00000165275|TRMT10B;ENSG00000169490|TM2D2;ENSG00000135249|RINT1;ENSG00000160991|ORAI2;ENSG00000127954|STEAP4;ENSG00000229180|AC006001.3;ENSG00000126522|ASL;ENSG00000168303|MPLKIP;ENSG00000112486|CCR6;ENSG00000131018|SYNE1;ENSG00000112365|ZBTB24;ENSG00000024048|UBR2;ENSG00000113263|ITK;ENSG00000113621|TXNDC15;ENSG00000113575|PPP2CA;ENSG00000132840|BHMT2;ENSG00000122008|POLK;ENSG00000183474|GTF2H2C;ENSG00000109452|INPP4B;ENSG00000273247|AC097376.3;ENSG00000249618|LINC02465;ENSG00000163322|ABRAXAS1;ENSG00000271278|ELOCP33;ENSG00000109790|KLHL5;ENSG00000163872|YEATS2;ENSG00000114757|PEX5L;ENSG00000074416|MGLL;ENSG00000174840|PDE12;ENSG00000280739|EIF1B-AS1;ENSG00000131386|GALNT15;ENSG00000273899|NOL12;ENSG00000128309|MPST;ENSG00000279217|Z95114.1;ENSG00000275840|Metazoa_SRP;ENSG00000154721|JAM2;ENSG00000124226|RNF114;ENSG00000277938|AL035252.3;ENSG00000261338|AC021016.2;ENSG00000287621|AC021851.2;ENSG00000198380|GFPT1;ENSG00000223522|AC093690.1;ENSG00000269973|AC010969.2;ENSG00000264910|RN7SL525P;ENSG00000248385|TARM1;ENSG00000176920|FUT2;ENSG00000159917|ZNF235;ENSG00000090006|LTBP4;ENSG00000131944|FAAP24;ENSG00000064607|SUGP2;ENSG00000127511|SIN3B;ENSG00000285095|AC025887.2;ENSG00000154889|MPPE1;ENSG00000070495|JMJD6;ENSG00000182473|EXOC7;ENSG00000070540|WIPI1;ENSG00000154229|PRKCA;ENSG00000224738|AC099850.1;ENSG00000011258|MBTD1;ENSG00000108846|ABCC3;ENSG00000187595|ZNF385C;ENSG00000263990|AC004253.1;ENSG00000072210|ALDH3A2;ENSG00000154803|FLCN;ENSG00000262943|ALOX12P2;ENSG00000141485|SLC13A5;ENSG00000263272|AC004148.1;ENSG00000260495|AC009148.1;ENSG00000183196|CHST6;ENSG00000159708|LRRC36;ENSG00000168676|KCTD19;ENSG00000125149|C16orf70;ENSG00000260558|AC018557.2;ENSG00000102900|NUP93;ENSG00000197162|ZNF785;ENSG00000242430|RN7SL274P;ENSG00000067365|METTL22;ENSG00000103351|CLUAP1;ENSG00000286733|AC090164.5;ENSG00000183208|GDPGP1;ENSG00000159433|STARD9;ENSG00000137814|HAUS2;ENSG00000180979|LRRC57;ENSG00000259523|AC022613.2;ENSG00000036530|CYP46A1;ENSG00000119630|PGF;ENSG00000100888|CHD8;ENSG00000232977|LINC00327;ENSG00000180776|ZDHHC20;ENSG00000214029|ZNF891;ENSG00000072609|CHFR;ENSG00000177084|POLE;ENSG00000139625|MAP3K12;ENSG00000109832|DDX25;ENSG00000172273|HINFP;ENSG00000160613|PCSK7;ENSG00000150776|NKAPD1;ENSG00000254698|AP000893.2;ENSG00000162129|CLPB;ENSG00000285751|AC021723.2;ENSG00000239920|AC104389.5;ENSG00000177042|TMEM80;ENSG00000122378|PRXL2A;ENSG00000156671|SAMD8;ENSG00000226200|SGMS1-AS1;ENSG00000233321|LINC02669;ENSG00000198771|RCSD1;ENSG00000143198|MGST3;ENSG00000228013|IL6R-AS1;ENSG00000117385|P3H1;ENSG00000186409|CCDC30;ENSG00000204138|PHACTR4;ENSG00000162490|DRAXIN;ENSG00000171824|EXOSC10;ENSG00000116151|MORN1;ENSG00000104205|SGK3;ENSG00000106384|MOGAT3;ENSG00000234456|MAGI2-AS3;ENSG00000172738|TMEM217;ENSG00000164031|DNAJB14;ENSG00000163939|PBRM1;ENSG00000271943|AC098614.3;ENSG00000225733|FGD5-AS1;ENSG00000163701|IL17RE;ENSG00000279494|AL117328.2;ENSG00000142197|DOP1B;ENSG00000153832|FBXO36;ENSG00000011478|QPCTL
ENSG00000182315|MBD3L3|be725c1,ENSG00000230522|MBD3L2;ENSG00000196589|MBD3L2B;ENSG00000205718|MBD3L4;ENSG00000237247|MBD3L5
ENSG00000182330|PRAMEF8|90963e1,ENSG00000204510|PRAMEF7;ENSG00000116726|PRAMEF12
ENSG00000182415|CDY2A|093b792,ENSG00000172288|CDY1;ENSG00000172352|CDY1B;ENSG00000129873|CDY2B
ENSG00000182473|EXOC7|692b8df,ENSG00000250485|EXOC7P1
ENSG00000182552|RWDD4|04be564,ENSG00000244490|RWDD4P1;ENSG00000175741|RWDD4P2
ENSG00000182566|CLEC4G|66347e8,ENSG00000268297|CLEC4GP1
ENSG00000182583|VCX|d791a8e,ENSG00000205642|VCX3B;ENSG00000169059|VCX3A;ENSG00000177504|VCX2
ENSG00000182584|ACTL10|d6ebb77,ENSG00000148156|ACTL7B;ENSG00000181786|ACTL9
ENSG00000182759|MAFA|2768169,ENSG00000178573|MAF
ENSG00000182783|OR2T29|ab05114,ENSG00000203661|OR2T5
ENSG00000182890|GLUD2|0ea0108,ENSG00000148672|GLUD1
ENSG00000182903|ZNF721|7e9210c,ENSG00000251595|ABCA11P
ENSG00000182944|EWSR1|1dcae0a,ENSG00000215835|AL596087.1
ENSG00000182983|ZNF662|b47019e,ENSG00000273328|AC099329.2
ENSG00000182986|ZNF320|2dd92cd,ENSG00000204604|ZNF468
ENSG00000183148|ANKRD20A2|9c8abbe,ENSG00000276203|ANKRD20A3;ENSG00000172014|ANKRD20A4;ENSG00000260691|ANKRD20A1;ENSG00000229089|ANKRD20A8P;ENSG00000277112|ANKRD20A21P;ENSG00000186481|ANKRD20A5P;ENSG00000196593|ANKRD20A19P;ENSG00000224603|BX664725.1;ENSG00000230245|BX088651.3
ENSG00000183206|POTEC|cb114d2,ENSG00000166351|POTED;ENSG00000204434|POTEKP;ENSG00000233917|POTEB;ENSG00000278522|POTEB3;ENSG00000230031|POTEB2;ENSG00000276760|AC136352.2;ENSG00000277630|BX072566.1;ENSG00000188219|POTEE;ENSG00000222038|POTEJ;ENSG00000196834|POTEI;ENSG00000196604|POTEF;ENSG00000187537|POTEG;ENSG00000198062|POTEH;ENSG00000222036|POTEM;ENSG00000188877|POTEA
ENSG00000183246|RIMBP3C|cec7feb,ENSG00000222352|RN7SKP221;ENSG00000200057|RN7SKP63;ENSG00000274600|RIMBP3B;ENSG00000275793|RIMBP3;ENSG00000222630|RN7SKP131;ENSG00000202241|RN7SKP186;ENSG00000222371|RN7SKP202;ENSG00000222448|RN7SKP150;ENSG00000222404|RN7SKP281;ENSG00000201395|RN7SKP257;ENSG00000223273|RN7SKP172;ENSG00000200674|RN7SKP160;ENSG00000223281|RN7SKP85;ENSG00000222678|RN7SKP213;ENSG00000252321|RN7SKP83;ENSG00000201896|RN7SKP153
ENSG00000183310|OR2T34|c87c816,ENSG00000196539|OR2T3
ENSG00000183474|GTF2H2C|37a0ad6,ENSG00000145736|GTF2H2;ENSG00000226259|GTF2H2B
ENSG00000183474|GTF2H2C|714e695,ENSG00000145736|GTF2H2;ENSG00000226259|GTF2H2B
ENSG00000183569|SERHL2|5748551,ENSG00000172250|SERHL
ENSG00000183598|HIST2H3D|c7025af,ENSG00000273213|HIST2H3PS2;ENSG00000213244|HIST2H3DP1
ENSG00000183648|NDUFB1|eff2728,ENSG00000231884|NDUFB1P1
ENSG00000183695|MRGPRX2|a63f687,ENSG00000254546|MRGPRX13P
ENSG00000183706|OR4N4|16acc81,ENSG00000279408|AC135068.3;ENSG00000274792|AC171558.1
ENSG00000183747|ACSM2A|00ee331,ENSG00000066813|ACSM2B
ENSG00000183785|TUBA8|12eb9e5,ENSG00000215193|PEX26;ENSG00000214796|AC098934.1
ENSG00000183791|ELOA3|d52f1f1,ENSG00000275553|ELOA3C;ENSG00000274744|ELOA3D;ENSG00000278674|ELOA3B
ENSG00000183793|NPIPA5|2b44390,ENSG00000226232|NPIPB14P;ENSG00000196696|AC009022.1;ENSG00000183426|NPIPA1;ENSG00000254852|NPIPA2;ENSG00000224712|NPIPA3;ENSG00000255524|NPIPB8;ENSG00000198064|NPIPB13;ENSG00000169203|NPIPB12;ENSG00000254206|NPIPB11;ENSG00000243716|NPIPB5;ENSG00000185864|NPIPB4;ENSG00000169246|NPIPB3;ENSG00000234719|NPIPB2
ENSG00000183793|NPIPA5|cc6e231,ENSG00000233024|NPIPA9;ENSG00000214940|NPIPA8;ENSG00000214967|NPIPA7;ENSG00000183889|AC138969.1;ENSG00000183426|NPIPA1;ENSG00000254852|NPIPA2;ENSG00000224712|NPIPA3;ENSG00000188599|NPIPP1;ENSG00000196796|NPIPB10P;ENSG00000233232|NPIPB7;ENSG00000243716|NPIPB5;ENSG00000185864|NPIPB4;ENSG00000169246|NPIPB3;ENSG00000234719|NPIPB2;ENSG00000198064|NPIPB13;ENSG00000169203|NPIPB12
ENSG00000183850|ZNF730|154c984,ENSG00000198521|ZNF43;ENSG00000196081|ZNF724;ENSG00000197134|ZNF257;ENSG00000197372|ZNF675;ENSG00000215198|AL353795.1;ENSG00000198039|ZNF273;ENSG00000213096|ZNF254;ENSG00000268100|ZNF725P;ENSG00000197123|ZNF679;ENSG00000182111|ZNF716;ENSG00000185177|ZNF479;ENSG00000229676|ZNF492;ENSG00000197360|ZNF98;ENSG00000227671|AL390728.4;ENSG00000146757|ZNF92;ENSG00000152926|ZNF117;ENSG00000196172|ZNF681;ENSG00000197990|ZNF734P;ENSG00000185037|ZNF733P;ENSG00000269138|ZNF209P;ENSG00000196268|ZNF493;ENSG00000172687|ZNF738;ENSG00000118620|ZNF430;ENSG00000196247|ZNF107;ENSG00000213967|ZNF726;ENSG00000233836|AC139769.1;ENSG00000253543|AC083923.1;ENSG00000237440|ZNF737;ENSG00000257159|AC084033.1;ENSG00000241149|AC115220.1;ENSG00000268278|AC123912.3;ENSG00000173041|ZNF680;ENSG00000241738|ZNF90P1;ENSG00000256771|ZNF253;ENSG00000223614|ZNF735;ENSG00000268696|ZNF723;ENSG00000196705|ZNF431;ENSG00000184635|ZNF93
ENSG00000183878|UTY|ea3e8fb,ENSG00000147050|KDM6A
ENSG00000184007|PTP4A2|13241a0,ENSG00000267185|PTP4A2P1
ENSG00000184009|ACTG1|667bbff,ENSG00000075624|ACTB;ENSG00000229465|ACTG1P11;ENSG00000229129|ACTG1P2;ENSG00000226642|ACTG1P12;ENSG00000178631|ACTG1P1
ENSG00000184047|DIABLO|f9aa21c,ENSG00000284934|AC048338.2
ENSG00000184076|UQCR10|9b1bd2e,ENSG00000237528|AL929410.2
ENSG00000184110|EIF3C|e988815,ENSG00000205609|EIF3CL
ENSG00000184182|UBE2F|155786d,ENSG00000088854|C20orf194
ENSG00000184203|PPP1R2|b21ad71,ENSG00000234515|PPP1R2P1;ENSG00000231989|PPP1R2B;ENSG00000234008|PPP1R2P2;ENSG00000241661|PPP1R2P6;ENSG00000213232|PPP1R2P10;ENSG00000241353|PPP1R2P4;ENSG00000102445|RUBCNL
ENSG00000184206|GOLGA6L4|b83b723,ENSG00000230373|GOLGA6L5P;ENSG00000197978|GOLGA6L9;ENSG00000278662|GOLGA6L10
ENSG00000184221|OLIG1|9b7d768,ENSG00000170214|ADRA1B
ENSG00000184260|HIST2H2AC|041e27f,ENSG00000223951|AL133244.1;ENSG00000272196|HIST2H2AA4;ENSG00000203812|HIST2H2AA3;ENSG00000188486|H2AFX
ENSG00000184276|DEFB108B|4a05dfe,ENSG00000255544|DEFB108D;ENSG00000229907|DEFB108A;ENSG00000215371|DEFB108C;ENSG00000188438|DEFB108F;ENSG00000254623|DEFB108E
ENSG00000184492|FOXD4L1|fd0fca5,ENSG00000170122|FOXD4;ENSG00000187559|FOXD4L3;ENSG00000273514|FOXD4L6;ENSG00000184659|FOXD4L4;ENSG00000204779|FOXD4L5
ENSG00000184524|CEND1|4c6d8cd,ENSG00000213159|CEND1P1
ENSG00000184635|ZNF93|f6b5c41,ENSG00000256771|ZNF253;ENSG00000081665|ZNF506;ENSG00000160229|ZNF66;ENSG00000213988|ZNF90;ENSG00000237440|ZNF737;ENSG00000188171|ZNF626;ENSG00000105750|ZNF85;ENSG00000267383|AC011447.3;ENSG00000198039|ZNF273;ENSG00000173041|ZNF680;ENSG00000183850|ZNF730;ENSG00000196109|ZNF676;ENSG00000160321|ZNF208;ENSG00000267220|AC011447.2;ENSG00000213967|ZNF726;ENSG00000197372|ZNF675;ENSG00000268100|ZNF725P;ENSG00000167232|ZNF91;ENSG00000213096|ZNF254;ENSG00000160352|ZNF714;ENSG00000229676|ZNF492
ENSG00000184659|FOXD4L4|dde6a6c,ENSG00000204779|FOXD4L5;ENSG00000187559|FOXD4L3;ENSG00000273514|FOXD4L6;ENSG00000170122|FOXD4;ENSG00000184492|FOXD4L1
ENSG00000185022|MAFF|9ad005d,ENSG00000197063|MAFG
ENSG00000185040|SPDYE16|02948e2,ENSG00000173678|SPDYE2B;ENSG00000205238|SPDYE2;ENSG00000260097|SPDYE6;ENSG00000205482|SPDYE18;ENSG00000170092|SPDYE5;ENSG00000179994|SPDYE7P;ENSG00000230358|SPDYE21P;ENSG00000136206|SPDYE1;ENSG00000277327|SPDYE20P;ENSG00000214300|SPDYE3;ENSG00000186645|SPDYE17;ENSG00000286014|AC211486.6;ENSG00000286137|AC211486.8;ENSG00000286038|AC211486.7;ENSG00000184616|SPDYE12P;ENSG00000274570|SPDYE10P;ENSG00000262461|SPDYE9P;ENSG00000286228|SPDYE17;ENSG00000273520|SPDYE8P;ENSG00000266537|SPDYE22P;ENSG00000183318|SPDYE4;ENSG00000275328|SPDYE19P
ENSG00000185090|MANEAL|5ee2ac3,ENSG00000214070|AC011999.1
ENSG00000185164|NOMO2|34f2391,ENSG00000103226|NOMO3;ENSG00000103512|NOMO1
ENSG00000185176|AQP12B|97023f4,ENSG00000184945|AQP12A
ENSG00000185303|SFTPA2|9eafa02,ENSG00000122852|SFTPA1
ENSG00000185304|RGPD2|27c1dc3,ENSG00000187627|RGPD1;ENSG00000153165|RGPD3;ENSG00000153201|RANBP2;ENSG00000196862|RGPD4;ENSG00000169629|RGPD8;ENSG00000183054|RGPD6;ENSG00000015568|RGPD5
ENSG00000185340|GAS2L1|d8eb0e7,ENSG00000270765|GAS2L2
ENSG00000185344|ATP6V0A2|3553214,ENSG00000105929|ATP6V0A4;ENSG00000033627|ATP6V0A1
ENSG00000185432|METTL7A|4248dc8,ENSG00000257649|METTL7AP1
ENSG00000185448|FAM47A|b3a25b7,ENSG00000198173|FAM47C
ENSG00000185515|BRCC3|722103b,ENSG00000251667|BRCC3P1
ENSG00000185619|PCGF3|ac614e5,ENSG00000258836|AL121579.2
ENSG00000185721|DRG1|528e71e,ENSG00000235411|AC007041.1
ENSG00000185721|DRG1|bce94f1,ENSG00000198089|SFI1
ENSG00000185803|SLC52A2|9b77283,ENSG00000132517|SLC52A1
ENSG00000185864|NPIPB4|0090103,ENSG00000198064|NPIPB13;ENSG00000169203|NPIPB12;ENSG00000243716|NPIPB5;ENSG00000169246|NPIPB3;ENSG00000254206|NPIPB11;ENSG00000234719|NPIPB2
ENSG00000185864|NPIPB4|3c44b7f,ENSG00000198064|NPIPB13;ENSG00000169203|NPIPB12;ENSG00000254206|NPIPB11;ENSG00000243716|NPIPB5;ENSG00000233024|NPIPA9;ENSG00000214940|NPIPA8;ENSG00000214967|NPIPA7;ENSG00000183889|AC138969.1;ENSG00000183793|NPIPA5;ENSG00000183426|NPIPA1;ENSG00000254852|NPIPA2;ENSG00000224712|NPIPA3;ENSG00000234719|NPIPB2;ENSG00000169246|NPIPB3;ENSG00000188599|NPIPP1
ENSG00000185883|ATP6V0C|03f26e2,ENSG00000213435|ATP6V0CP3;ENSG00000230201|ATP6V0CP1
ENSG00000185897|FFAR3|f1ea0c6,ENSG00000126251|GPR42
ENSG00000185962|LCE3A|ebfa7c4,ENSG00000187238|LCE3B
ENSG00000186074|CD300LF|e6085fc,ENSG00000204345|CD300LD
ENSG00000186086|NBPF6|8c55fa7,ENSG00000196427|NBPF4;ENSG00000205449|NBPF22P;ENSG00000229021|AL450992.1
ENSG00000186092|OR4F5|c4da86d,ENSG00000176695|OR4F17;ENSG00000177693|OR4F4
ENSG00000186103|ARGFX|082f913,ENSG00000265293|ARGFXP2
ENSG00000186204|CYP4F12|a0ad416,ENSG00000267594|CYP4F24P;ENSG00000186115|CYP4F2;ENSG00000171903|CYP4F11;ENSG00000186526|CYP4F8;ENSG00000269516|CYP4F23P;ENSG00000186529|CYP4F3
ENSG00000186226|LCE1E|3d0c764,ENSG00000172155|LCE1D;ENSG00000240386|LCE1F
ENSG00000186399|GOLGA8R|1bf5185,ENSG00000232653|GOLGA8N;ENSG00000206127|GOLGA8O;ENSG00000249931|GOLGA8K;ENSG00000103832|GOLGA8UP;ENSG00000178115|GOLGA8Q;ENSG00000261794|GOLGA8H;ENSG00000261247|GOLGA8T;ENSG00000179938|GOLGA8J;ENSG00000188626|GOLGA8M;ENSG00000277561|GOLGA8IP;ENSG00000185182|GOLGA8DP;ENSG00000181984|GOLGA8CP;ENSG00000269332|GOLGA2P9;ENSG00000261739|GOLGA8S;ENSG00000175676|GOLGA8EP;ENSG00000107951|MTPAP;ENSG00000167110|GOLGA2;ENSG00000238105|GOLGA2P5;ENSG00000172297|GOLGA2P3Y;ENSG00000239533|GOLGA2P2Y
ENSG00000186523|FAM86B1|a843ad1,ENSG00000171084|FAM86JP;ENSG00000244026|FAM86DP;ENSG00000118894|EEF2KMT;ENSG00000251669|FAM86EP;ENSG00000158483|FAM86C1;ENSG00000160172|FAM86C2P
ENSG00000186523|FAM86B1|f562359,ENSG00000145002|FAM86B2;ENSG00000163612|FAM86KP;ENSG00000251669|FAM86EP;ENSG00000160172|FAM86C2P
ENSG00000186529|CYP4F3|e829044,ENSG00000267392|CYP4F9P
ENSG00000186777|ZNF732|e5d0e26,ENSG00000220540|AL359511.1
ENSG00000186803|IFNA10|134e530,ENSG00000234829|IFNA17;ENSG00000147885|IFNA16;ENSG00000236637|IFNA4;ENSG00000137080|IFNA21;ENSG00000214042|IFNA7
ENSG00000186918|ZNF395|28078d3,ENSG00000214050|FBXO16
ENSG00000186971|KRTAP13-4|38a0242,ENSG00000198390|KRTAP13-1
ENSG00000186973|FAM183A|062ddaa,ENSG00000164556|FAM183BP
ENSG00000187005|KRTAP21-1|e9a3a13,ENSG00000285576|AL138686.2;ENSG00000285566|AL445238.1;ENSG00000237378|AL445989.1
ENSG00000187097|ENTPD5|967f1a2,ENSG00000267005|AC002984.1
ENSG00000187109|NAP1L1|f5758e3,ENSG00000234145|NAP1L4P3;ENSG00000213371|NAP1L1P3;ENSG00000257511|AC084824.1
ENSG00000187223|LCE2D|49bd46a,ENSG00000187180|LCE2C
ENSG00000187268|FAM9C|f6cb818,ENSG00000254198|AC113191.1
ENSG00000187272|KRTAP9-8|dfb56dc,ENSG00000180386|KRTAP9-7;ENSG00000198083|KRTAP9-9;ENSG00000204873|KRTAP9-3;ENSG00000241595|KRTAP9-4;ENSG00000239886|KRTAP9-2;ENSG00000240542|KRTAP9-1
ENSG00000187288|CIDEC|8c267fc,ENSG00000186162|CIDECP1
ENSG00000187325|TAF9B|cd53550,ENSG00000213871|TAF9BP1
ENSG00000187537|POTEG|d981882,ENSG00000198062|POTEH;ENSG00000204434|POTEKP;ENSG00000222038|POTEJ;ENSG00000196834|POTEI;ENSG00000222036|POTEM;ENSG00000188219|POTEE;ENSG00000196604|POTEF;ENSG00000188877|POTEA;ENSG00000183206|POTEC;ENSG00000233917|POTEB;ENSG00000278522|POTEB3;ENSG00000230031|POTEB2;ENSG00000276760|AC136352.2;ENSG00000166351|POTED;ENSG00000277630|BX072566.1
ENSG00000187545|PRAMEF10|aef9f3b,ENSG00000237700|PRAMEF33;ENSG00000231103|PRAMEF30P
ENSG00000187559|FOXD4L3|6a89643,ENSG00000184659|FOXD4L4;ENSG00000204779|FOXD4L5;ENSG00000273514|FOXD4L6;ENSG00000170122|FOXD4;ENSG00000184492|FOXD4L1
ENSG00000187630|DHRS4L2|f8fd41d,ENSG00000157326|DHRS4;ENSG00000225766|DHRS4L1
ENSG00000187754|SSX7|ae87968,ENSG00000235350|AL606490.8;ENSG00000165583|SSX5
ENSG00000187837|HIST1H1C|4ae1774,ENSG00000124575|HIST1H1D
ENSG00000188076|SCGB1C1|1c3a152,ENSG00000268320|SCGB1C2
ENSG00000188100|FAM25A|78df43f,ENSG00000276430|FAM25C;ENSG00000189090|FAM25G;ENSG00000273225|FAM25BP;ENSG00000231122|FAM25E
ENSG00000188152|NUTM2G|093d72a,ENSG00000130950|NUTM2F
ENSG00000188171|ZNF626|f824e92,ENSG00000105750|ZNF85;ENSG00000256229|ZNF486;ENSG00000146757|ZNF92;ENSG00000237440|ZNF737;ENSG00000213988|ZNF90;ENSG00000197013|ZNF429;ENSG00000256771|ZNF253;ENSG00000184635|ZNF93;ENSG00000269274|AC078899.4
ENSG00000188199|NUTM2B|915352f,ENSG00000214562|NUTM2D;ENSG00000184923|NUTM2A;ENSG00000228570|NUTM2E;ENSG00000232706|NUTM2HP
ENSG00000188219|POTEE|3f6d355,ENSG00000196604|POTEF;ENSG00000204434|POTEKP
ENSG00000188229|TUBB4B|894b211,ENSG00000258947|TUBB3
ENSG00000188343|FAM92A|0071e13,ENSG00000157021|FAM92A1P1
ENSG00000188379|IFNA2|701e678,ENSG00000120235|IFNA6;ENSG00000147873|IFNA5;ENSG00000186803|IFNA10;ENSG00000137080|IFNA21;ENSG00000236637|IFNA4
ENSG00000188386|PPP3R2|9eae0ec,ENSG00000221823|PPP3R1
ENSG00000188394|GPR21|d834457,ENSG00000011454|RABGAP1
ENSG00000188610|FAM72B|210b3e4,ENSG00000196550|FAM72A;ENSG00000215784|FAM72D;ENSG00000263513|FAM72C
ENSG00000188612|SUMO2|f33bef3,ENSG00000228532|AC005000.1;ENSG00000235238|SUMO2P1;ENSG00000249031|SUMO2P6;ENSG00000177688|SUMO4;ENSG00000248278|SUMO2P17;ENSG00000224104|AC079809.1;ENSG00000224971|SUMO2P3;ENSG00000218359|SUMO2P13;ENSG00000235424|SUMO2P10;ENSG00000228976|SUMO2P8;ENSG00000249838|SUMO2P7
ENSG00000188626|GOLGA8M|ed3bbb1,ENSG00000232653|GOLGA8N;ENSG00000206127|GOLGA8O;ENSG00000178115|GOLGA8Q;ENSG00000186399|GOLGA8R;ENSG00000249931|GOLGA8K;ENSG00000261794|GOLGA8H;ENSG00000261247|GOLGA8T;ENSG00000277561|GOLGA8IP;ENSG00000179938|GOLGA8J;ENSG00000188388|GOLGA6L3;ENSG00000230373|GOLGA6L5P;ENSG00000184206|GOLGA6L4;ENSG00000197978|GOLGA6L9;ENSG00000278662|GOLGA6L10;ENSG00000103832|GOLGA8UP;ENSG00000197092|GOLGA6L16P;ENSG00000223698|GOLGA6L11P;ENSG00000215252|GOLGA8B;ENSG00000175265|GOLGA8A;ENSG00000259683|AC243562.2
ENSG00000188672|RHCE|91a9c76,ENSG00000187010|RHD
ENSG00000188818|ZDHHC11|d258912,ENSG00000206077|ZDHHC11B
ENSG00000189007|ADAT2|f415fcc,ENSG00000243621|AC003989.2
ENSG00000189052|CGB5|b8909d4,ENSG00000213030|CGB8;ENSG00000196337|CGB7;ENSG00000104827|CGB3
ENSG00000189064|GAGE2A|14c4576,ENSG00000274274|GAGE13;ENSG00000215274|GAGE10
ENSG00000189169|KRTAP10-12|1ca7d31,ENSG00000205445|KRTAP10-2
ENSG00000189299|FOXR2|7e55bab,ENSG00000176302|FOXR1
ENSG00000189357|SPATA31D4|826d220,ENSG00000186788|SPATA31D3;ENSG00000240632|SPATA31D5P
ENSG00000196123|KIAA0895L|9e32508,ENSG00000264714|KIAA0895LP1
ENSG00000196224|KRTAP5-3|0172da7,ENSG00000241233|KRTAP5-8
ENSG00000196230|TUBB|1655249,ENSG00000235207|TUBBP6;ENSG00000176014|TUBB6;ENSG00000258947|TUBB3
ENSG00000196262|PPIA|1ff5931,ENSG00000213455|PPIAP82;ENSG00000213873|PPIAP86;ENSG00000260266|PPIAP46
ENSG00000196267|ZNF836|b6a1ece,ENSG00000204611|ZNF616;ENSG00000197608|ZNF841
